location,treatment,pair,plot,point,date,year,DOY,CumLS2022,CumES2023,CumLS2023,TD [cm],Note
2,I,6,2I6,C,24/05/2023,2023,144,50,0,0,NM,
2,I,6,2I6,E,24/05/2023,2023,144,50,0,0,NM,
2,I,6,2I6,G,24/05/2023,2023,144,50,0,0,NM,
2,I,6,2I6,I,24/05/2023,2023,144,50,0,0,NM,
2,C,7,2C7,A,24/05/2023,2023,144,0,0,0,6.5,
2,C,7,2C7,C,24/05/2023,2023,144,0,0,0,NM,
2,C,7,2C7,E,24/05/2023,2023,144,0,0,0,NM,
2,C,7,2C7,G,24/05/2023,2023,144,0,0,0,NM,
2,C,7,2C7,I,24/05/2023,2023,144,0,0,0,NM,
2,I,7,2I7,A,24/05/2023,2023,144,50,0,0,5.5,
2,I,7,2I7,C,24/05/2023,2023,144,50,0,0,NM,
2,I,7,2I7,E,24/05/2023,2023,144,50,0,0,NM,
2,I,7,2I7,G,24/05/2023,2023,144,50,0,0,NM,
2,I,7,2I7,I,24/05/2023,2023,144,50,0,0,NM,
3,C,1,3C1,A,24/05/2023,2023,144,0,0,0,6,
3,C,1,3C1,C,24/05/2023,2023,144,0,0,0,NM,
3,C,1,3C1,E,24/05/2023,2023,144,0,0,0,NM,
3,C,1,3C1,G,24/05/2023,2023,144,0,0,0,NM,
3,C,1,3C1,I,24/05/2023,2023,144,0,0,0,NM,
3,I,1,3I1,A,24/05/2023,2023,144,50,0,0,2.5,
3,I,1,3I1,C,24/05/2023,2023,144,50,0,0,NM,
3,I,1,3I1,E,24/05/2023,2023,144,50,0,0,NM,
3,I,1,3I1,G,24/05/2023,2023,144,50,0,0,NM,
3,I,1,3I1,I,24/05/2023,2023,144,50,0,0,NM,
3,C,2,3C2,A,24/05/2023,2023,144,0,0,0,4,
3,C,2,3C2,C,24/05/2023,2023,144,0,0,0,NM,
3,C,2,3C2,E,24/05/2023,2023,144,0,0,0,NM,
3,C,2,3C2,G,24/05/2023,2023,144,0,0,0,NM,
3,C,2,3C2,I,24/05/2023,2023,144,0,0,0,NM,
3,I,2,3I2,A,24/05/2023,2023,144,50,0,0,11.5,hummock
3,I,2,3I2,C,24/05/2023,2023,144,50,0,0,NM,
3,I,2,3I2,E,24/05/2023,2023,144,50,0,0,NM,
3,I,2,3I2,G,24/05/2023,2023,144,50,0,0,NM,
3,I,2,3I2,I,24/05/2023,2023,144,50,0,0,NM,
3,C,3,3C3,A,24/05/2023,2023,144,0,0,0,2,
3,C,3,3C3,C,24/05/2023,2023,144,0,0,0,NM,
3,C,3,3C3,E,24/05/2023,2023,144,0,0,0,NM,
3,C,3,3C3,G,24/05/2023,2023,144,0,0,0,NM,
3,C,3,3C3,I,24/05/2023,2023,144,0,0,0,NM,
3,I,3,3I3,A,24/05/2023,2023,144,50,0,0,SC,"*) SC = no thaw depth yet, fully snow covered"
3,I,3,3I3,C,24/05/2023,2023,144,50,0,0,NM,
3,I,3,3I3,E,24/05/2023,2023,144,50,0,0,NM,
3,I,3,3I3,G,24/05/2023,2023,144,50,0,0,NM,
3,I,3,3I3,I,24/05/2023,2023,144,50,0,0,NM,
3,C,4,3C4,A,24/05/2023,2023,144,0,0,0,SC,
3,C,4,3C4,C,24/05/2023,2023,144,0,0,0,NM,
3,C,4,3C4,E,24/05/2023,2023,144,0,0,0,NM,
3,C,4,3C4,G,24/05/2023,2023,144,0,0,0,NM,
3,C,4,3C4,I,24/05/2023,2023,144,0,0,0,NM,
3,I,4,3I4,A,24/05/2023,2023,144,50,0,0,SC,
3,I,4,3I4,C,24/05/2023,2023,144,50,0,0,NM,
3,I,4,3I4,E,24/05/2023,2023,144,50,0,0,NM,
3,I,4,3I4,G,24/05/2023,2023,144,50,0,0,NM,
3,I,4,3I4,I,24/05/2023,2023,144,50,0,0,NM,
3,C,5,3C5,A,24/05/2023,2023,144,0,0,0,5.5,
3,C,5,3C5,C,24/05/2023,2023,144,0,0,0,NM,
3,C,5,3C5,E,24/05/2023,2023,144,0,0,0,NM,
3,C,5,3C5,G,24/05/2023,2023,144,0,0,0,NM,
3,C,5,3C5,I,24/05/2023,2023,144,0,0,0,NM,
3,I,5,3I5,A,24/05/2023,2023,144,50,0,0,SC,"*) no thaw depth yet, fully snow covered"
3,I,5,3I5,C,24/05/2023,2023,144,50,0,0,NM,
3,I,5,3I5,E,24/05/2023,2023,144,50,0,0,NM,
3,I,5,3I5,G,24/05/2023,2023,144,50,0,0,NM,
3,I,5,3I5,I,24/05/2023,2023,144,50,0,0,NM,
3,C,6,3C6,A,24/05/2023,2023,144,0,0,0,2.5,*) TD not in point A (snow covered)
3,C,6,3C6,C,24/05/2023,2023,144,0,0,0,NM,
3,C,6,3C6,E,24/05/2023,2023,144,0,0,0,NM,
3,C,6,3C6,G,24/05/2023,2023,144,0,0,0,NM,
3,C,6,3C6,I,24/05/2023,2023,144,0,0,0,NM,
3,I,6,3I6,A,24/05/2023,2023,144,50,0,0,3.5,
3,I,6,3I6,C,24/05/2023,2023,144,50,0,0,NM,
3,I,6,3I6,E,24/05/2023,2023,144,50,0,0,NM,
3,I,6,3I6,G,24/05/2023,2023,144,50,0,0,NM,
3,I,6,3I6,I,24/05/2023,2023,144,50,0,0,NM,
4,C,1,4C1,A,24/05/2023,2023,144,0,0,0,SC,"*) no thaw depth yet, fully snow covered"
4,C,1,4C1,C,24/05/2023,2023,144,0,0,0,NM,
4,C,1,4C1,E,24/05/2023,2023,144,0,0,0,NM,
4,C,1,4C1,G,24/05/2023,2023,144,0,0,0,NM,
4,C,1,4C1,I,24/05/2023,2023,144,0,0,0,NM,
4,I,1,4I1,A,24/05/2023,2023,144,50,0,0,SC,"*) no thaw depth yet, fully snow covered"
4,I,1,4I1,C,24/05/2023,2023,144,50,0,0,NM,
4,I,1,4I1,E,24/05/2023,2023,144,50,0,0,NM,
4,I,1,4I1,G,24/05/2023,2023,144,50,0,0,NM,
4,I,1,4I1,I,24/05/2023,2023,144,50,0,0,NM,
4,C,2,4C2,A,24/05/2023,2023,144,0,0,0,SC,"*) no thaw depth yet, fully snow covered"
4,C,2,4C2,C,24/05/2023,2023,144,0,0,0,NM,
4,C,2,4C2,E,24/05/2023,2023,144,0,0,0,NM,
4,C,2,4C2,G,24/05/2023,2023,144,0,0,0,NM,
4,C,2,4C2,I,24/05/2023,2023,144,0,0,0,NM,
4,I,2,4I2,A,24/05/2023,2023,144,50,0,0,SC,"*) no thaw depth yet, fully snow covered"
4,I,2,4I2,C,24/05/2023,2023,144,50,0,0,NM,
4,I,2,4I2,E,24/05/2023,2023,144,50,0,0,NM,
4,I,2,4I2,G,24/05/2023,2023,144,50,0,0,NM,
4,I,2,4I2,I,24/05/2023,2023,144,50,0,0,NM,
4,C,3,4C3,A,24/05/2023,2023,144,0,0,0,SC,"*) no thaw depth yet, fully snow covered"
4,C,3,4C3,C,24/05/2023,2023,144,0,0,0,NM,
4,C,3,4C3,E,24/05/2023,2023,144,0,0,0,NM,
4,C,3,4C3,G,24/05/2023,2023,144,0,0,0,NM,
4,C,3,4C3,I,24/05/2023,2023,144,0,0,0,NM,
4,I,3,4I3,A,24/05/2023,2023,144,50,0,0,2.5,
4,I,3,4I3,C,24/05/2023,2023,144,50,0,0,NM,
4,I,3,4I3,E,24/05/2023,2023,144,50,0,0,NM,
4,I,3,4I3,G,24/05/2023,2023,144,50,0,0,NM,
4,I,3,4I3,I,24/05/2023,2023,144,50,0,0,NM,
4,C,4,4C4,A,24/05/2023,2023,144,0,0,0,SC,"*) no thaw depth yet, fully snow covered"
4,C,4,4C4,C,24/05/2023,2023,144,0,0,0,NM,
4,C,4,4C4,E,24/05/2023,2023,144,0,0,0,NM,
4,C,4,4C4,G,24/05/2023,2023,144,0,0,0,NM,
4,C,4,4C4,I,24/05/2023,2023,144,0,0,0,NM,
4,I,4,4I4,A,24/05/2023,2023,144,50,0,0,SC,"*) no thaw depth yet, fully snow covered"
4,I,4,4I4,C,24/05/2023,2023,144,50,0,0,NM,
4,I,4,4I4,E,24/05/2023,2023,144,50,0,0,NM,
4,I,4,4I4,G,24/05/2023,2023,144,50,0,0,NM,
4,I,4,4I4,I,24/05/2023,2023,144,50,0,0,NM,
4,C,5,4C5,A,24/05/2023,2023,144,0,0,0,SC,"*) no thaw depth yet, fully snow covered"
4,C,5,4C5,C,24/05/2023,2023,144,0,0,0,NM,
4,C,5,4C5,E,24/05/2023,2023,144,0,0,0,NM,
4,C,5,4C5,G,24/05/2023,2023,144,0,0,0,NM,
4,C,5,4C5,I,24/05/2023,2023,144,0,0,0,NM,
4,I,5,4I5,A,24/05/2023,2023,144,50,0,0,SC,"*) no thaw depth yet, fully snow covered"
4,I,5,4I5,C,24/05/2023,2023,144,50,0,0,NM,
4,I,5,4I5,E,24/05/2023,2023,144,50,0,0,NM,
4,I,5,4I5,G,24/05/2023,2023,144,50,0,0,NM,
4,I,5,4I5,I,24/05/2023,2023,144,50,0,0,NM,
4,C,6,4C6,A,24/05/2023,2023,144,0,0,0,SC,"*) no thaw depth yet, fully snow covered"
4,C,6,4C6,C,24/05/2023,2023,144,0,0,0,NM,
4,C,6,4C6,E,24/05/2023,2023,144,0,0,0,NM,
4,C,6,4C6,G,24/05/2023,2023,144,0,0,0,NM,
4,C,6,4C6,I,24/05/2023,2023,144,0,0,0,NM,
4,I,6,4I6,A,24/05/2023,2023,144,50,0,0,SC,"*) no thaw depth yet, fully snow covered"
4,I,6,4I6,C,24/05/2023,2023,144,50,0,0,NM,
4,I,6,4I6,E,24/05/2023,2023,144,50,0,0,NM,
4,I,6,4I6,G,24/05/2023,2023,144,50,0,0,NM,
4,I,6,4I6,I,24/05/2023,2023,144,50,0,0,NM,
1,C,1,1C1,A,30/05/2023,2023,150,0,0,0,18.5,
1,C,1,1C1,C,30/05/2023,2023,150,0,0,0,18.8,
1,C,1,1C1,E,30/05/2023,2023,150,0,0,0,16.8,
1,C,1,1C1,G,30/05/2023,2023,150,0,0,0,16.5,
1,C,1,1C1,I,30/05/2023,2023,150,0,0,0,NM,
1,I,1,1I1,A,30/05/2023,2023,150,50,0,0,20.3,
1,I,1,1I1,C,30/05/2023,2023,150,50,0,0,21,
1,I,1,1I1,E,30/05/2023,2023,150,50,0,0,20.5,
1,I,1,1I1,G,30/05/2023,2023,150,50,0,0,18.6,
1,I,1,1I1,I,30/05/2023,2023,150,50,0,0,NM,
1,C,2,1C2,A,30/05/2023,2023,150,0,0,0,18,
1,C,2,1C2,C,30/05/2023,2023,150,0,0,0,15.3,
1,C,2,1C2,E,30/05/2023,2023,150,0,0,0,18.5,
1,C,2,1C2,G,30/05/2023,2023,150,0,0,0,14.8,
1,C,2,1C2,I,30/05/2023,2023,150,0,0,0,NM,
1,I,2,1I2,A,30/05/2023,2023,150,50,0,0,15.4,
1,I,2,1I2,C,30/05/2023,2023,150,50,0,0,14.2,
1,I,2,1I2,E,30/05/2023,2023,150,50,0,0,18.2,
1,I,2,1I2,G,30/05/2023,2023,150,50,0,0,14.9,
1,I,2,1I2,I,30/05/2023,2023,150,50,0,0,NM,
1,C,3,1C3,A,30/05/2023,2023,150,0,0,0,19.5,
1,C,3,1C3,C,30/05/2023,2023,150,0,0,0,19,
1,C,3,1C3,E,30/05/2023,2023,150,0,0,0,19.4,
1,C,3,1C3,G,30/05/2023,2023,150,0,0,0,18,
1,C,3,1C3,I,30/05/2023,2023,150,0,0,0,NM,
1,I,3,1I3,A,30/05/2023,2023,150,50,0,0,24,
1,I,3,1I3,C,30/05/2023,2023,150,50,0,0,18.6,*) position of point was unclear
1,I,3,1I3,E,30/05/2023,2023,150,50,0,0,16.8,
1,I,3,1I3,G,30/05/2023,2023,150,50,0,0,25.6,
1,I,3,1I3,I,30/05/2023,2023,150,50,0,0,NM,
1,C,4,1C4,A,30/05/2023,2023,150,0,0,0,16.5,
1,C,4,1C4,C,30/05/2023,2023,150,0,0,0,19.3,
1,C,4,1C4,E,30/05/2023,2023,150,0,0,0,19,
1,C,4,1C4,G,30/05/2023,2023,150,0,0,0,18.4,
1,C,4,1C4,I,30/05/2023,2023,150,0,0,0,NM,
1,I,4,1I4,A,30/05/2023,2023,150,50,0,0,17.1,
1,I,4,1I4,C,30/05/2023,2023,150,50,0,0,17.6,
1,I,4,1I4,E,30/05/2023,2023,150,50,0,0,18,
1,I,4,1I4,G,30/05/2023,2023,150,50,0,0,15.3,
1,I,4,1I4,I,30/05/2023,2023,150,50,0,0,NM,
1,C,5,1C5,A,30/05/2023,2023,150,0,0,0,17.5,
1,C,5,1C5,C,30/05/2023,2023,150,0,0,0,19.5,
1,C,5,1C5,E,30/05/2023,2023,150,0,0,0,15.4,
1,C,5,1C5,G,30/05/2023,2023,150,0,0,0,14.6,
1,C,5,1C5,I,30/05/2023,2023,150,0,0,0,NM,
1,I,5,1I5,A,30/05/2023,2023,150,50,0,0,15,
1,I,5,1I5,C,30/05/2023,2023,150,50,0,0,18.5,
1,I,5,1I5,E,30/05/2023,2023,150,50,0,0,20.7,
1,I,5,1I5,G,30/05/2023,2023,150,50,0,0,16.3,
1,I,5,1I5,I,30/05/2023,2023,150,50,0,0,NM,
1,C,6,1C6,A,30/05/2023,2023,150,0,0,0,17.3,
1,C,6,1C6,C,30/05/2023,2023,150,0,0,0,17.7,
1,C,6,1C6,E,30/05/2023,2023,150,0,0,0,16.4,
1,C,6,1C6,G,30/05/2023,2023,150,0,0,0,18.4,
1,C,6,1C6,I,30/05/2023,2023,150,0,0,0,NM,
1,I,6,1I6,A,30/05/2023,2023,150,50,0,0,16.1,
1,I,6,1I6,C,30/05/2023,2023,150,50,0,0,16.5,
1,I,6,1I6,E,30/05/2023,2023,150,50,0,0,17,
1,I,6,1I6,G,30/05/2023,2023,150,50,0,0,17.1,
1,I,6,1I6,I,30/05/2023,2023,150,50,0,0,NM,
1,C,7,1C7,A,30/05/2023,2023,150,0,0,0,17.4,
1,C,7,1C7,C,30/05/2023,2023,150,0,0,0,16.1,
1,C,7,1C7,E,30/05/2023,2023,150,0,0,0,17.9,
1,C,7,1C7,G,30/05/2023,2023,150,0,0,0,19.8,
1,C,7,1C7,I,30/05/2023,2023,150,0,0,0,NM,
1,I,7,1I7,A,30/05/2023,2023,150,50,0,0,18.2,
1,I,7,1I7,C,30/05/2023,2023,150,50,0,0,16.5,
1,I,7,1I7,E,30/05/2023,2023,150,50,0,0,18.1,
1,I,7,1I7,G,30/05/2023,2023,150,50,0,0,14,
1,I,7,1I7,I,30/05/2023,2023,150,50,0,0,NM,
2,C,1,2C1,A,30/05/2023,2023,150,0,0,0,13.7,
2,C,1,2C1,C,30/05/2023,2023,150,0,0,0,11.1,
2,C,1,2C1,E,30/05/2023,2023,150,0,0,0,11.2,
2,C,1,2C1,G,30/05/2023,2023,150,0,0,0,11.5,
2,C,1,2C1,I,30/05/2023,2023,150,0,0,0,NM,
2,I,1,2I1,A,30/05/2023,2023,150,50,0,0,10.4,
2,I,1,2I1,C,30/05/2023,2023,150,50,0,0,11.9,
2,I,1,2I1,E,30/05/2023,2023,150,50,0,0,11.4,
2,I,1,2I1,G,30/05/2023,2023,150,50,0,0,12.3,
2,I,1,2I1,I,30/05/2023,2023,150,50,0,0,NM,
2,C,2,2C2,A,30/05/2023,2023,150,0,0,0,11.5,
2,C,2,2C2,C,30/05/2023,2023,150,0,0,0,12.6,
2,C,2,2C2,E,30/05/2023,2023,150,0,0,0,11.3,
2,C,2,2C2,G,30/05/2023,2023,150,0,0,0,11.5,
2,C,2,2C2,I,30/05/2023,2023,150,0,0,0,NM,
2,I,2,2I2,A,30/05/2023,2023,150,50,0,0,10.4,
2,I,2,2I2,C,30/05/2023,2023,150,50,0,0,7.5,
2,I,2,2I2,E,30/05/2023,2023,150,50,0,0,11,
2,I,2,2I2,G,30/05/2023,2023,150,50,0,0,11.5,
2,I,2,2I2,I,30/05/2023,2023,150,50,0,0,NM,
2,C,3,2C3,A,30/05/2023,2023,150,0,0,0,9.6,
2,C,3,2C3,C,30/05/2023,2023,150,0,0,0,11.1,
2,C,3,2C3,E,30/05/2023,2023,150,0,0,0,10.5,
2,C,3,2C3,G,30/05/2023,2023,150,0,0,0,11.2,
2,C,3,2C3,I,30/05/2023,2023,150,0,0,0,NM,
2,I,3,2I3,A,30/05/2023,2023,150,50,0,0,11.3,
2,I,3,2I3,C,30/05/2023,2023,150,50,0,0,11.6,
2,I,3,2I3,E,30/05/2023,2023,150,50,0,0,12.2,
2,I,3,2I3,G,30/05/2023,2023,150,50,0,0,13.1,
2,I,3,2I3,I,30/05/2023,2023,150,50,0,0,NM,
2,C,4,2C4,A,30/05/2023,2023,150,0,0,0,11.5,
2,C,4,2C4,C,30/05/2023,2023,150,0,0,0,11,
2,C,4,2C4,E,30/05/2023,2023,150,0,0,0,10.4,
2,C,4,2C4,G,30/05/2023,2023,150,0,0,0,12.8,
2,C,4,2C4,I,30/05/2023,2023,150,0,0,0,NM,
2,I,4,2I4,A,30/05/2023,2023,150,50,0,0,9.6,
2,I,4,2I4,C,30/05/2023,2023,150,50,0,0,11.5,
2,I,4,2I4,E,30/05/2023,2023,150,50,0,0,11.1,
2,I,4,2I4,G,30/05/2023,2023,150,50,0,0,11.3,
2,I,4,2I4,I,30/05/2023,2023,150,50,0,0,NM,
2,C,5,2C5,A,30/05/2023,2023,150,0,0,0,11.5,
2,C,5,2C5,C,30/05/2023,2023,150,0,0,0,11.9,
2,C,5,2C5,E,30/05/2023,2023,150,0,0,0,12.5,
2,C,5,2C5,G,30/05/2023,2023,150,0,0,0,12.2,
2,C,5,2C5,I,30/05/2023,2023,150,0,0,0,NM,
2,I,5,2I5,A,30/05/2023,2023,150,50,0,0,9.4,
2,I,5,2I5,C,30/05/2023,2023,150,50,0,0,12.6,
2,I,5,2I5,E,30/05/2023,2023,150,50,0,0,10.2,
2,I,5,2I5,G,30/05/2023,2023,150,50,0,0,10,
2,I,5,2I5,I,30/05/2023,2023,150,50,0,0,NM,
2,C,6,2C6,A,30/05/2023,2023,150,0,0,0,10,
2,C,6,2C6,C,30/05/2023,2023,150,0,0,0,9.6,
2,C,6,2C6,E,30/05/2023,2023,150,0,0,0,10.4,
2,C,6,2C6,G,30/05/2023,2023,150,0,0,0,11.5,
2,C,6,2C6,I,30/05/2023,2023,150,0,0,0,NM,
2,I,6,2I6,A,30/05/2023,2023,150,50,0,0,10.7,
2,I,6,2I6,C,30/05/2023,2023,150,50,0,0,11.5,
2,I,6,2I6,E,30/05/2023,2023,150,50,0,0,10.7,
2,I,6,2I6,G,30/05/2023,2023,150,50,0,0,11,
2,I,6,2I6,I,30/05/2023,2023,150,50,0,0,NM,
2,C,7,2C7,A,30/05/2023,2023,150,0,0,0,12,
2,C,7,2C7,C,30/05/2023,2023,150,0,0,0,10.9,
2,C,7,2C7,E,30/05/2023,2023,150,0,0,0,10.1,
2,C,7,2C7,G,30/05/2023,2023,150,0,0,0,10.6,
2,C,7,2C7,I,30/05/2023,2023,150,0,0,0,NM,
2,I,7,2I7,A,30/05/2023,2023,150,50,0,0,11.1,
2,I,7,2I7,C,30/05/2023,2023,150,50,0,0,11.5,
2,I,7,2I7,E,30/05/2023,2023,150,50,0,0,11.9,
2,I,7,2I7,G,30/05/2023,2023,150,50,0,0,1.1,
2,I,7,2I7,I,30/05/2023,2023,150,50,0,0,NM,
3,C,1,3C1,A,02/06/2023,2023,153,0,0,0,9.1,
3,C,1,3C1,C,02/06/2023,2023,153,0,0,0,NM,
3,C,1,3C1,E,02/06/2023,2023,153,0,0,0,NM,
3,C,1,3C1,G,02/06/2023,2023,153,0,0,0,NM,
3,C,1,3C1,I,02/06/2023,2023,153,0,0,0,NM,
3,I,1,3I1,A,02/06/2023,2023,153,50,0,0,8.1,
3,I,1,3I1,C,02/06/2023,2023,153,50,0,0,NM,
3,I,1,3I1,E,02/06/2023,2023,153,50,0,0,NM,
3,I,1,3I1,G,02/06/2023,2023,153,50,0,0,NM,
3,I,1,3I1,I,02/06/2023,2023,153,50,0,0,NM,
3,C,2,3C2,A,02/06/2023,2023,153,0,0,0,8.5,
3,C,2,3C2,C,02/06/2023,2023,153,0,0,0,NM,
3,C,2,3C2,E,02/06/2023,2023,153,0,0,0,NM,
3,C,2,3C2,G,02/06/2023,2023,153,0,0,0,NM,
3,C,2,3C2,I,02/06/2023,2023,153,0,0,0,NM,
3,I,2,3I2,A,02/06/2023,2023,153,50,0,0,16.5,
3,I,2,3I2,C,02/06/2023,2023,153,50,0,0,NM,
3,I,2,3I2,E,02/06/2023,2023,153,50,0,0,NM,
3,I,2,3I2,G,02/06/2023,2023,153,50,0,0,NM,
3,I,2,3I2,I,02/06/2023,2023,153,50,0,0,NM,
3,C,3,3C3,A,02/06/2023,2023,153,0,0,0,2.5,*) Partially submerged
3,C,3,3C3,C,02/06/2023,2023,153,0,0,0,NM,
3,C,3,3C3,E,02/06/2023,2023,153,0,0,0,NM,
3,C,3,3C3,G,02/06/2023,2023,153,0,0,0,NM,
3,C,3,3C3,I,02/06/2023,2023,153,0,0,0,NM,
3,I,3,3I3,A,02/06/2023,2023,153,50,0,0,4.6,*) Partially submerged
3,I,3,3I3,C,02/06/2023,2023,153,50,0,0,NM,
3,I,3,3I3,E,02/06/2023,2023,153,50,0,0,NM,
3,I,3,3I3,G,02/06/2023,2023,153,50,0,0,NM,
3,I,3,3I3,I,02/06/2023,2023,153,50,0,0,NM,
3,C,4,3C4,A,02/06/2023,2023,153,0,0,0,SC,
3,C,4,3C4,C,02/06/2023,2023,153,0,0,0,NM,
3,C,4,3C4,E,02/06/2023,2023,153,0,0,0,NM,
3,C,4,3C4,G,02/06/2023,2023,153,0,0,0,NM,
3,C,4,3C4,I,02/06/2023,2023,153,0,0,0,NM,
3,I,4,3I4,A,02/06/2023,2023,153,50,0,0,SC,
3,I,4,3I4,C,02/06/2023,2023,153,50,0,0,NM,
3,I,4,3I4,E,02/06/2023,2023,153,50,0,0,NM,
3,I,4,3I4,G,02/06/2023,2023,153,50,0,0,NM,
3,I,4,3I4,I,02/06/2023,2023,153,50,0,0,NM,
3,C,5,3C5,A,02/06/2023,2023,153,0,0,0,5,
3,C,5,3C5,C,02/06/2023,2023,153,0,0,0,NM,
3,C,5,3C5,E,02/06/2023,2023,153,0,0,0,NM,
3,C,5,3C5,G,02/06/2023,2023,153,0,0,0,NM,
3,C,5,3C5,I,02/06/2023,2023,153,0,0,0,NM,
3,I,5,3I5,A,02/06/2023,2023,153,50,0,0,SC,
3,I,5,3I5,C,02/06/2023,2023,153,50,0,0,NM,
3,I,5,3I5,E,02/06/2023,2023,153,50,0,0,NM,
3,I,5,3I5,G,02/06/2023,2023,153,50,0,0,NM,
3,I,5,3I5,I,02/06/2023,2023,153,50,0,0,NM,
3,C,6,3C6,A,02/06/2023,2023,153,0,0,0,3.2,
3,C,6,3C6,C,02/06/2023,2023,153,0,0,0,NM,
3,C,6,3C6,E,02/06/2023,2023,153,0,0,0,NM,
3,C,6,3C6,G,02/06/2023,2023,153,0,0,0,NM,
3,C,6,3C6,I,02/06/2023,2023,153,0,0,0,NM,
3,I,6,3I6,A,02/06/2023,2023,153,50,0,0,8,
3,I,6,3I6,C,02/06/2023,2023,153,50,0,0,NM,
3,I,6,3I6,E,02/06/2023,2023,153,50,0,0,NM,
3,I,6,3I6,G,02/06/2023,2023,153,50,0,0,NM,
3,I,6,3I6,I,02/06/2023,2023,153,50,0,0,NM,
4,C,1,4C1,A,02/06/2023,2023,153,0,0,0,SC,
4,C,1,4C1,C,02/06/2023,2023,153,0,0,0,NM,
4,C,1,4C1,E,02/06/2023,2023,153,0,0,0,NM,
4,C,1,4C1,G,02/06/2023,2023,153,0,0,0,NM,
4,C,1,4C1,I,02/06/2023,2023,153,0,0,0,NM,
4,I,1,4I1,A,02/06/2023,2023,153,50,0,0,SC,
4,I,1,4I1,C,02/06/2023,2023,153,50,0,0,NM,
4,I,1,4I1,E,02/06/2023,2023,153,50,0,0,NM,
4,I,1,4I1,G,02/06/2023,2023,153,50,0,0,NM,
4,I,1,4I1,I,02/06/2023,2023,153,50,0,0,NM,
4,C,2,4C2,A,02/06/2023,2023,153,0,0,0,SC,
4,C,2,4C2,C,02/06/2023,2023,153,0,0,0,NM,
4,C,2,4C2,E,02/06/2023,2023,153,0,0,0,NM,
4,C,2,4C2,G,02/06/2023,2023,153,0,0,0,NM,
4,C,2,4C2,I,02/06/2023,2023,153,0,0,0,NM,
4,I,2,4I2,A,02/06/2023,2023,153,50,0,0,SC,
4,I,2,4I2,C,02/06/2023,2023,153,50,0,0,NM,
4,I,2,4I2,E,02/06/2023,2023,153,50,0,0,NM,
4,I,2,4I2,G,02/06/2023,2023,153,50,0,0,NM,
4,I,2,4I2,I,02/06/2023,2023,153,50,0,0,NM,
4,C,3,4C3,A,02/06/2023,2023,153,0,0,0,1.9,
4,C,3,4C3,C,02/06/2023,2023,153,0,0,0,NM,
4,C,3,4C3,E,02/06/2023,2023,153,0,0,0,NM,
4,C,3,4C3,G,02/06/2023,2023,153,0,0,0,NM,
4,C,3,4C3,I,02/06/2023,2023,153,0,0,0,NM,
4,I,3,4I3,A,02/06/2023,2023,153,50,0,0,9.5,
4,I,3,4I3,C,02/06/2023,2023,153,50,0,0,NM,
4,I,3,4I3,E,02/06/2023,2023,153,50,0,0,NM,
4,I,3,4I3,G,02/06/2023,2023,153,50,0,0,NM,
4,I,3,4I3,I,02/06/2023,2023,153,50,0,0,NM,
4,C,4,4C4,A,02/06/2023,2023,153,0,0,0,SC,
4,C,4,4C4,C,02/06/2023,2023,153,0,0,0,NM,
4,C,4,4C4,E,02/06/2023,2023,153,0,0,0,NM,
4,C,4,4C4,G,02/06/2023,2023,153,0,0,0,NM,
4,C,4,4C4,I,02/06/2023,2023,153,0,0,0,NM,
4,I,4,4I4,A,02/06/2023,2023,153,50,0,0,SC,
4,I,4,4I4,C,02/06/2023,2023,153,50,0,0,NM,
4,I,4,4I4,E,02/06/2023,2023,153,50,0,0,NM,
4,I,4,4I4,G,02/06/2023,2023,153,50,0,0,NM,
4,I,4,4I4,I,02/06/2023,2023,153,50,0,0,NM,
4,C,5,4C5,A,02/06/2023,2023,153,0,0,0,SC,
4,C,5,4C5,C,02/06/2023,2023,153,0,0,0,NM,
4,C,5,4C5,E,02/06/2023,2023,153,0,0,0,NM,
4,C,5,4C5,G,02/06/2023,2023,153,0,0,0,NM,
4,C,5,4C5,I,02/06/2023,2023,153,0,0,0,NM,
4,I,5,4I5,A,02/06/2023,2023,153,50,0,0,SC,
4,I,5,4I5,C,02/06/2023,2023,153,50,0,0,NM,
4,I,5,4I5,E,02/06/2023,2023,153,50,0,0,NM,
4,I,5,4I5,G,02/06/2023,2023,153,50,0,0,NM,
4,I,5,4I5,I,02/06/2023,2023,153,50,0,0,NM,
4,C,6,4C6,A,02/06/2023,2023,153,0,0,0,SC,
4,C,6,4C6,C,02/06/2023,2023,153,0,0,0,NM,
4,C,6,4C6,E,02/06/2023,2023,153,0,0,0,NM,
4,C,6,4C6,G,02/06/2023,2023,153,0,0,0,NM,
4,C,6,4C6,I,02/06/2023,2023,153,0,0,0,NM,
4,I,6,4I6,A,02/06/2023,2023,153,50,0,0,SC,
4,I,6,4I6,C,02/06/2023,2023,153,50,0,0,NM,
4,I,6,4I6,E,02/06/2023,2023,153,50,0,0,NM,
4,I,6,4I6,G,02/06/2023,2023,153,50,0,0,NM,
4,I,6,4I6,I,02/06/2023,2023,153,50,0,0,NM,
1,C,1,1C1,A,05/06/2023,2023,156,0,0,0,23,
1,C,1,1C1,C,05/06/2023,2023,156,0,0,0,25,
1,C,1,1C1,E,05/06/2023,2023,156,0,0,0,23,
1,C,1,1C1,G,05/06/2023,2023,156,0,0,0,25,
1,C,1,1C1,I,05/06/2023,2023,156,0,0,0,25,
